timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2025-10-15T00:14:11,A_PREP_AQ,62a1edb8-25d8-46ac-ab16-a7505ab289be,0.0101244449615478,2.083661435763905e-08,2.0580500399553257e-06,42.5,0.0,5.8941850662231445,4.859798484378391e-08,0,3.285239902955557e-09,5.188322474673948e-08,Ireland,IRL,leinster,,,Windows-10-10.0.22631-SP0,3.10.19,2.2.2,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-6.3159,53.323,15.71782684326172,machine,N
2025-10-15T00:17:11,A_PREP_AQ,1fe8d9b0-987d-401f-9cf6-44e0ac962f6e,0.0060091018676757,2.8490245277351808e-08,4.741181944444445e-06,42.5,0.0,5.8941850662231445,7.09407859378391e-08,0,0.0,7.09407859378391e-08,Ireland,IRL,leinster,,,Windows-10-10.0.22631-SP0,3.10.19,2.2.2,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-6.3159,53.323,15.71782684326172,machine,N
2025-10-15T00:31:41,A_PREP_AQ,a5df8c27-f5ec-4938-b375-3c44f6df9e79,1.752607822418213,9.456513065325612e-06,5.395681192542954e-06,42.5,0.0,5.8941850662231445,2.069050901465946e-05,0,2.8562334775483578e-06,2.3546742492207818e-05,Ireland,IRL,leinster,,,Windows-10-10.0.22631-SP0,3.10.19,2.2.2,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-6.3159,53.323,15.71782684326172,machine,N
2025-10-15T00:31:44,B_TRAIN_SUP_AQ,a86b1598-4a65-44d5-a24b-94925e6d9ec0,1.2730419635772705,6.867464589782384e-06,5.39453119870824e-06,42.5,0.0,5.8941850662231445,1.5028967625565e-05,0,2.0710373289983863e-06,1.7100004954563387e-05,Ireland,IRL,leinster,,,Windows-10-10.0.22631-SP0,3.10.19,2.2.2,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-6.3159,53.323,15.71782684326172,machine,N
2025-10-15T00:31:49,B_TRAIN_UNSUP_AQ,a3ba8a53-c6a4-40a1-9afd-991552e1886d,2.5464656352996826,1.3737370708388966e-05,5.39468136461707e-06,42.5,0.0,5.8941850662231445,3.006244152784348e-05,0,4.1436477944997325e-06,3.420608932234321e-05,Ireland,IRL,leinster,,,Windows-10-10.0.22631-SP0,3.10.19,2.2.2,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-6.3159,53.323,15.71782684326172,machine,N
2025-10-15T00:34:15,A_PREP_ELEC,86f7bf38-73c2-45cd-b223-9413c61d88aa,0.0156233310699462,0.0,0.0,42.5,0.0,5.8941850662231445,0.0,0,0.0,0.0,Ireland,IRL,leinster,,,Windows-10-10.0.22631-SP0,3.10.19,2.2.2,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-6.3159,53.323,15.71782684326172,machine,N
2025-10-15T00:37:09,A_PREP_ELEC,b9b7760d-fff4-4ba9-97af-31eea615a9be,73.9292984008789,0.0003900888974379,5.276512909979099e-06,42.5,0.0,5.8941850662231445,0.0008533842644757,0,0.0001179381197464,0.0009713223842221,Ireland,IRL,leinster,,,Windows-10-10.0.22631-SP0,3.10.19,2.2.2,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-6.3159,53.323,15.71782684326172,machine,N
2025-10-15T00:37:12,B_TRAIN_SUP_ELEC,2259ca00-a8f4-49e4-a21a-86b0ee390ad3,1.0418896675109863,5.614595866195027e-06,5.3888583803772325e-06,42.5,0.0,5.8941850662231445,1.2300086352560255e-05,0,1.680272173445398e-06,1.3980358526005655e-05,Ireland,IRL,leinster,,,Windows-10-10.0.22631-SP0,3.10.19,2.2.2,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-6.3159,53.323,15.71782684326172,machine,N
2025-10-15T00:37:14,B_TRAIN_UNSUP_ELEC,9a586c66-eb87-4769-8dcf-dcb4334bbfa3,0.07071971893310547,3.7718511731463285e-07,5.3335211593730494e-06,42.5,0.0,5.8941850662231445,8.348855707380507e-07,0,1.0430636691883896e-07,9.391919376568896e-07,Ireland,IRL,leinster,,,Windows-10-10.0.22631-SP0,3.10.19,2.2.2,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-6.3159,53.323,15.717826843261719,machine,N
